id,username,post,ticker
273,khornickjaadle,"khornickjaadle, я вчера закупился на всю катлету, так что будем падатьBrent Goldman, у меня есть запас кэша. Буду покупать «до упора».",GAZP
274,"Роман Лисин,(Советский Союз)","khornickjaadle, я вчера закупился на всю катлету, так что будем падатьBrent Goldman, а я думаю, что ты выбрал правильного эмитента, только про котлету неправильно.имхо",GAZP
275,Brent Goldman,"Smart Investors, Газпром меня ждёт, я ещё не закупился. Расслаблен и спокоен — жду роста.khornickjaadle, я вчера закупился на всю катлету, так что будем падать",GAZP
276,Ал,"Недавно Крутихина смотрел.Он утверждает, что запаса газа на Чаянде и Ковытке для полной 38 мощности СС-1 якобы не хватит.Нужно дополнитель...иванов, так уже рассматривают перемычку с м/р Севера Западной Сибири",GAZP
277,khornickjaadle,"khornickjaadle, Пошел? Вы по какомому ТФ сморите то? Интересно даже стало…Андрей Сергеевич, свалили мамонта. Купил с утра немного газика, поддержал газового гиганта.",GAZP
278,иванов,"Недавно Крутихина смотрел.Он утверждает, что запаса газа на Чаянде и Ковытке для полной 38 мощности СС-1 якобы не хватит.Нужно дополнительно подтаскивать с других месторождений и кольцевать с планируемой СС-2.",GAZP
279,khornickjaadle,"Ребят расслабьтесь и просто ждите рост. Уже скоро.Smart Investors, Газпром меня ждёт, я ещё не закупился. Расслаблен и спокоен — жду роста.",GAZP
280,greedy_gnom,"greedy_gnom,— а почему через украину 30 млрд? вроде 15 качают в год нынче, не?— данные по поставкам в Узбекистан и Казахстан неверные. В ...Dimkins, большое спасибо, учту. Но вообще без нормальной отчетности я сделал эти таблички чтобы просто понимать перспективу в первом приближении. То есть на транзит через украину записал больше, зато не записал ничего на среднюю азию, и получилось одно почти перекрыло другое. Мне важнее общий вывод. За 2023-2025 годы прибыли будет на примерно 15-30 руб дивидендов, даже с учетом всех потерь в европе и новых ндпи. И самое главное даже если не договоримся о транзите через украину после 2025 года, то все равно прибыли будет достаточно на дивиденды 20-50 рублей за счет роста курса доллара, роста внутреннего потребления, внутренних тарифов и вывода на полную мощность силы сибири.Также я заложил еще один сглаживающий момент. Судебные иски к газпрому с одной стороны (негатив) И вариант что по транзиту через украину все же договоримся на условиях мы продаем газ на границе с украиной, а дальше или сама украина или европейцы его забирают и нас это уже не касается.что касается адекватности использования в расходах средних значений за прошлые годы. В те годы шло не дешевое строительство северного потока 2. Я думаю цена строительства сев потока 2 сопоставима с инвест программой на 2023-2026 годы.",GAZP
281,Андрей Сергеевич,"Ребят расслабьтесь и просто ждите рост. Уже скоро.Smart Investors, Ждем, ждем!!!)))",GAZP
282,AndreyСт,"Что им графики. Премии точно не забывают себе выписывать.Народное золото, Опять же:Вознагрождение ключемому персоналу, премии, + за участие в доп. мероприятиях — органах управлений органицациях (так написано, мб — секретарша), + зп:около 6 млр в за 22-г.В 23-м: вроде, на премии — должно быть больше на 30%. 30.06 согласовали.",GAZP
283,"Роман Лисин,(Советский Союз)","Транзитная заявка через Украину во вторник 42.4 млн.куб.м, заявляется, как максимальный уровень..)",GAZP
284,Народное золото,Что им графики. Премии точно не забывают себе выписывать.,GAZP
285,Дмитрий Первый,167 не может даже дать,GAZP
286,"Роман Лисин,(Советский Союз)","Роман Лисин,(Советский Союз), фотографию нужно назвать «совет директоров смотрит на график цены акций Газпрома»Brent Goldman, они смотрят на ведомость вознаграждений..) график, который вы имеете ввиду у них висит в туалете",GAZP
287,Павел,Почему шортить никто не стал?)) Стакан на покупку пустой совсем)),GAZP
288,Brent Goldman,"Председателем Комитета по назначениям и вознаграждениям избран Михаил Середана фото-слева крайнийРоман Лисин,(Советский Союз), фотографию нужно назвать «совет директоров смотрит на график цены акций Газпрома»",GAZP
289,"Роман Лисин,(Советский Союз)","3июля 2023, 15:20ГазификацияФилиал «Газпром газораспределение» в Астраханской области завершил строительство 1,2 км сетей газораспределения высокого, среднего и низкого давления с газопроводами-отводами для догазификации восьми улиц в с. Атал Приволжского района Астраханской области.Техническая возможность подключения создана для 48 домовладений.",GAZP
290,"Роман Лисин,(Советский Союз)","заместитель Председателя Совета директоров смотрит на Председателя Совета директоров ПАО «Газпром» Виктора Зубкова… о чем он думает, интересно..) глаза, как известно-зеркало души",GAZP
291,Михалыч,"Может остались еще быки тут? С кем можно посоперничать?Андрей Сергеевич, Smart Investors у нее пиписка выросла",GAZP
292,"Роман Лисин,(Советский Союз)",Председателем Комитета по назначениям и вознаграждениям избран Михаил Середана фото-слева крайний,GAZP
293,"Роман Лисин,(Советский Союз)","3 июля 2023, 14:25ГазификацияСпециалисты «Газпром газораспределение Киров» ввели в эксплуатацию газопровод протяженностью 73 метра для газификации Храма Святого Великомученника Пантелеймона в селе Кулыги Вятскополянского района.",GAZP
294,"Роман Лисин,(Советский Союз)","Ребят расслабьтесь и просто ждите рост. Уже скоро.Smart Investors, это из инструкции женщинам, повергнувшимся насилию..)нам не подходит",GAZP
295,Народное золото,"Мы и так спокойны уже. Нет ни надежды, ничего больше. Просто есть такие акции и есть. Флагман российской фонды.",GAZP
296,Smart Investors,Ребят расслабьтесь и просто ждите рост. Уже скоро.,GAZP
297,Dimkins,"мои ожидания по газпрому за 2023-2026 годыgreedy_gnom,— а почему через украину 30 млрд? вроде 15 качают в год нынче, не?— данные по поставкам в Узбекистан и Казахстан неверные. В таблице стоит 0. При этом в Узбекистан подписан договор не так давно на 2млрд в год(https://www.ng.ru/cis/2023-06-18/6_8750_uzbekistan.html) и в Казахстан на 6 млрд в год (https://www.gazeta.uz/ru/2023/06/17/gas-russia/). Это даже частично 2023г затрагивает.— СП1 потенциал 0 — все взорвано. СП2 потенциал 27.5, да. Но да, это на цифры не влияет, т.к. по факту 0.— расходы гп за прошлые годы наверное не очень честно брать средние. Если мне не изменяет память, инвестпрограмма запланирована повышеная на 2023г (+400 млрд расходов вроде, но могу в точной цифре ошибаться).— если я правильно понимаю, первые очереди Амурского ГПЗ уже работают. При общей мощности завода 38млрд кубов газа в год переработки, даже 20-30-40% от проектной мощности это немалые деньги, там более это уже продукция более верхнего передела.— еще одна неизвестная переменная — ГПЗ в Усть-Луге (на 45 млрд кубов переработки в год, там же и комплекс СПГ на 13млн тонн в год). Правда, тут очень мало информации, насколько он готов, когда будут пускаться какие-либо очереди (если будут). Но тут тоже цифры очень большие.— еще на днях было подписано соглашение с ГП о газификации мурманской области на 20 млрд кубов газа в год, но туда еще трубу тянуть, так что это нескоро.",GAZP
298,greedy_gnom,"курс доллара 120, экспорт через украину 0 (нет контракта). в беларусь 0 (им атомную станцию построили) экспорт через силу сибири выходит на 38, снова растет внутреннее потребление и тариф, закончились дополнительные НДПИ, что то из новых СПГ проектов газпрома начнет работать и приносить прибыль.",GAZP
299,greedy_gnom,"в 2025 курс доллара 110, экспорт через украину 0 (закончился контракт), растет экспорт через силу сибири, растет внутреннее потребление. тариф внутри страны еще +5%",GAZP
300,greedy_gnom,"в 2024 курс доллара 95, экспорт через украину еще меньше, внутреннее потребление растет и тариф растет на 5%, растет экспорт через силу сибири",GAZP
301,greedy_gnom,"мои ожидания по газпрому за 2023-2026 годы. Желтым помечены важные изменения к предыдущему году. В 2023 курс доллара 88,5, экспорт через украину снижается",GAZP
302,Павел,"Ну хоть тут цена не выросла, когда зарплату получил и решил пополнить долгосрочный портфель. Спасибо шортистам. Чуть позже сюда еще премию закину. А то и покупать уже нечего, все выросло ппц как, даже сегежа)))Ну теперь точно защита быков сдулась… 157 до конца недели хотелось бы увидеть.Андрей Сергеевич, завтра у амеров выходной, а когда у амеров выходной, у нас на бирже при условии отсутствия негатива все зеленеет и растет.",GAZP
303,Андрей Сергеевич,Ну теперь точно защита быков сдулась… 157 до конца недели хотелось бы увидеть.,GAZP
304,Андрей Сергеевич,"Ну я считаю на форуме быки сдулись, как и не графике, падаем дальше… защиты нет!!!!",GAZP
305,Андрей Сергеевич,Может остались еще быки тут? С кем можно посоперничать?,GAZP
306,Андрей Сергеевич,"Андрей Сергеевич, обвал в ноль тоже было бы неплохо✔ ⓈⒺⓇⒼⒾⓄ:Ⓩ, Я был бы не против со своей колокольни, ну так не бывает.",GAZP
307,Андрей Сергеевич,"Почемуто свифт инвестор, дмитрий ЗЫ пропали с чата… Может быки закончились?",GAZP
308,✔  ⓈⒺⓇⒼⒾⓄ:Ⓩ,"Даже на часе показывает вверх, но нет сегодня цели 166.10 будит, ниже хотелось бы конечно, ну может и тут встать, а так я за низы обеими рук...Андрей Сергеевич, обвал в ноль тоже было бы неплохо",GAZP
309,Андрей Сергеевич,"Даже на часе показывает вверх, но нет сегодня цели 166.10 будит, ниже хотелось бы конечно, ну может и тут встать, а так я за низы обеими руками.",GAZP
310,Андрей Сергеевич,"Андрей Сергеевич, А чего вверх пошёл газик?khornickjaadle, Пошел? Вы по какомому ТФ сморите то? Интересно даже стало…",GAZP
311,khornickjaadle,"Так бычки иллюзии откиньте на 140 закупитесь, ну это так я еще ниже смотрю.Андрей Сергеевич, А чего вверх пошёл газик?",GAZP
312,Андрей Сергеевич,"Так бычки иллюзии откиньте на 140 закупитесь, ну это так я еще ниже смотрю.",GAZP
313,Андрей Сергеевич,"как бычков аккуратно разводят, это просто жесть, медленно, медленно падаем и потом такой залп будит вниз.",GAZP
314,Андрей Сергеевич,"Ну что сдулись быки и Вас уже не осталось, наступило Мишкина время… падаем…",GAZP
315,Раскрывальщик,"""Газпром"" Проведение заседания совета директоров и его повестка дня2. Содержание сообщения2.1. Дата принятия Председателем Совета директоров эмитента решения о проведении заседания Совета директоров эмитента: 03 июля 2023 г.2.2....Авто-репост. Читать в блоге>>>",GAZP
316,khornickjaadle,Оборот ок. 2 млрд. руб. будет за всю сессию. Мало.,GAZP
317,Дмитрий Первый,Айсберг на 166.82,GAZP
318,BigTrader,"BigTrader,… вспомнился анекдот, как монах с молодой монашкой на старом верблюде пересекали пустыню, который не выдержал все-таки жары и сдох...UshiSlona,",GAZP
319,Народное золото,Волатильность сильнейшая!,GAZP
320,Тимур,"Ну какае же бычки упертые? Ну отпустите цену возьмите потом по 140, цена будит там… Ну чего сейчас то покупать… тормозить неизбежное…Андрей Сергеевич, как там ростелеком — много поднял???",GAZP
321,Народное золото,"BigTrader,… вспомнился анекдот, как монах с молодой монашкой на старом верблюде пересекали пустыню, который не выдержал все-таки жары и сдох...UshiSlona, сейчас в ветке МТС про балансовую отрицательную стоимость разговор ведут. Это никак не помешало этой акции вылететь на хай и перехаи. А здесь баланс так баланс, только толку. Всё верх дном. Говно летит в космос.",GAZP
322,UshiSlona,"газпром как мертвый осел )))BigTrader,… вспомнился анекдот, как монах с молодой монашкой на старом верблюде пересекали пустыню, который не выдержал все-таки жары и сдох. Жара. Путники разделись. И тут монашка с удивлением спрашивает — а что это у тебя, показывая на всем известный мужской предмет? Монах говорит с удовольствием что это предмет, который дает жизнь! — Ну так вставляй его верблюду и поехали дальше!!! — Эх, Газпром! Что же тебе надо вставить, чтобы ты попер как и все нормальные из индекса.",GAZP
323,Андрей Сергеевич,да мне похуй какаие новости выходятмвни и только в низю Пока так думаю.,GAZP
324,stanislava,"Минфин подготовил поправки в бюджетный кодекс о замещении суверенных еврооблигаций - Ренессанс КапиталПо информации Интерфакса, Минфин подготовил пакет поправок в бюджетный кодекс, которые могут быть внесены на рассмотрение думы «в ближайшее время». Поправки предполагают:Возможность выпуска госбумаг с номиналом в иностранной валюте для замещения еврооблигаций РФ с возможным превышением программы внешних заимствований и лимита внешнего госдолга.Соответствие параметров замещающих облигаций (ЗО) аналогичным условиям еврооблигаций.Возможность выпуска ЗО по «переуступке прав требования» для бумаг, чей депозитарный перевод невозможен из-за санкций.Использование обмена «по справке» логично в свете недавно появившихся проблем с депозитарными переводами бумаг при обменах на ЗО еврооблигаций Газпрома. Отметим, что Минфин теоретически уже производит выплаты «по справке» по еврооблигациям, находящимся на хранении во внешнем периметре c июня 2022 года. Тем не менее, на практике, в связи с требованиями, предъявляемыми к пакету документации, до недавнего времени эти выплаты могли получать только владельцы бумаг с правами, учитываемыми российскими брокерами.Авто-репост. Читать в блоге>>>",GAZP
325,Созерцатель,"газпром как мертвый осел )))BigTrader, скорее как дохлая лошадь, стегать его бесполезно 😆",GAZP
326,Brent Goldman,"Давайте поиграем в веселую угадайку.Что, если повторится сценарий прошлого года с объявлением в августе дивидендов за 1ое полугодие (ну, ск...Dimkins, вероятность этого события такая же как и того, что правительство решит еще дополнительный НДПИ накинуть.",GAZP
327,BigTrader,газпром как мертвый осел ))),GAZP
328,Napco,"Кто хотел уже продал, остались только стойкие держатели…",GAZP
329,Dimkins,"Давайте поиграем в веселую угадайку.Что, если повторится сценарий прошлого года с объявлением в августе дивидендов за 1ое полугодие (ну, скажем, для ровного счета, рублей 25 на акцию)?(все же, бюджету деньги нужны, так что небольшие шансы есть)",GAZP
330,Андрей Сергеевич,165.20 мои цели на сегодня это уже с запасом…,GAZP
331,Андрей Сергеевич,"Ну какае же бычки упертые? Ну отпустите цену возьмите потом по 140, цена будит там… Ну чего сейчас то покупать… тормозить неизбежное…",GAZP
332,Андрей Сергеевич,"Уже видно что сегодня идет борьба но не такая как на прошлой недели, уже доминируют медведи. Скатимся я даже не сомниваюсь в этом. Быки послабели… ну наверное стали понимать, что не в ту сторону рогами бьются.",GAZP
333,Андрей Сергеевич,"вообще считаю сегодня пару пипок не добили гэп, но его и не обязательно добивать… вниз видеться движение, пока как то так…",GAZP
334,Андрей Сергеевич,"#GAZP📈Наблюдаю технические сигналы на разворот трендаИмеется потенциал роста к уровням 175р. Подтверждением для роста будет пробой сопр...Абросимов Павел, Ну быки до сих пор бешенные, но такие уровни увидим наврятли, сижу в продажах. Мои цели 157-158",GAZP
335,Народное золото,"Штиль, ветер молчит. Жара, пахнет чёрной смолой.",GAZP
336,Абросимов Павел,#GAZP📈Наблюдаю технические сигналы на разворот трендаИмеется потенциал роста к уровням 175р. Подтверждением для роста будет пробой сопротивления 168рВ случае отработки позитивного сценария ГП выступит драйвером для роста широкого рынкаИНФОРМАЦИЯ ВЗЯТА ИЗ КАНАЛАt.me/+UwUeMEXAPHY1Mzdi,GAZP
337,khornickjaadle,"Интерфакс 3 часа назад написал, что цена на газ в Европе 413 долл. за спот за 1000 кубов в пятницу закрыли.",GAZP
338,Nordstream,"Добыча углеводородов на проектах Сахалин-1 и Сахалин-2 полностью восстановлена — губернатор Сахалинской областиДобыча углеводородов на проектах Сахалин-1 и Сахалин-2 полностью восстановлена, сообщил губернатор Сахалинской области Валерий Лимаренко.В апреле 2022 года прежний оператор проекта Exxon Neftegas Ltd объявил форс-мажор и начал сокращать добычу. К октябрю она была остановлена.Источник:www.interfax.ru/business/909854Авто-репост. Читать в блоге>>>",GAZP
339,Дмитрий Шабалов,"#GAZR- 9.23, Фьючерсный контракт#GAZR- 9.23, Фьючерсный контрактТип сделки: sell limitАвто-репост. Читать в блоге>>>",GAZP
340,(Конрад Карлович ),"а вот посижу я в газике, правда это муторная история, ближе к сентябрю может и выстрелит",GAZP
341,Nordstream,"Молдавия заплатит Газпрому за газ в июле по цене 550,6$ за 1 тыс куб м - на 17,55$ (-3%) меньше, чем в июнеМолдавия заплатит Газпрому за газ в июле по цене 550,6$ за 1 тыс куб м — на 17,55$ (-3%) меньше, чем в июне.Источник:www.interfax.ru/world/909840Авто-репост. Читать в блоге>>>",GAZP
342,"Роман Лисин,(Советский Союз)","На гп не торги, а болото, даже не болото, а болотище)))Павел, Ветряки крутятся, солнечные батареи-батареят, топить не надо, производство в Европе в отпусках или банкротятся, когда откроемся 200 на любом событии-тогда тут тесно станет, но это потом, а пока -лето, зато недорого и безопасно..)",GAZP
343,Павел,"На гп не торги, а болото, даже не болото, а болотище)))",GAZP
344,Все Верно,"Импорт СПГ Европой в I полугодии достиг исторического максимумаПотоки сжиженного природного газа (СПГ) с европейских терминалов в газотранспортную систему ЕС в I полугодии выросли более чем на 8% к аналогичному периоду 2022 года и достигли абсолютного максимума за всю историю наблюдений, свидетельствуют данные Gas Infrastructure Europe (GIE).Всего в январе — июне 2023 года поступления СПГ с терминалов в газотранспортную систему Европы составили порядка 67,91 млрд куб. м — на 8,3% больше, чем за аналогичный период 2022 года. Этот показатель также стал рекордным для I полугодия за все время наблюдений GIE.В частности, поступления СПГ с терминалов в газотранспортную систему Европы в июне немного не дотянули до абсолютного рекорда мая, но достигли максимума для этого месяца за всю историю — 11,73 млрд куб. м. Предыдущий максимум был установлен в июне 2022 года.СПГ в 2023 году занимает первое место по доле среди источников получения газа Европой — 39%, следует из данных Европейской сети операторов газотранспортных систем на 26 июня. На втором месте с долей в 28% — поставки из Северного моря (в основном газ Норвегии), на третьем с 10% — поставки из Северной Африки.Авто-репост. Читать в блоге>>>",GAZP
345,Все Верно,"Закачка в ПХГ ЕС в июне упала на 24% к 2022 годуЗакачка газа в европейские подземные хранилища (ПХГ) в июне оказалась на 24% ниже по сравнению с прошлым годом и стала одной из наименьших за последние годы, свидетельствуют данные Gas Infrastructure Europe. Запасы газа в ПХГ Европы выросли до 77,31%.При этом поступления СПГ с терминалов в газотранспортную систему Европы в июне стали рекордными для данного месяца, но уступили абсолютному максимуму, показанному в мае текущего года. «Газпром» же подает газ для Европы транзитом через Украину в объеме 41,1 млн куб. м в сутки через газоизмерительную станцию (ГИС) «Суджа».Европейские ПХГ в июне пополнились на 9,71 млрд куб. м, что на 24% ниже прошлогодних показателей. Отбор газа из хранилищ составил только 758 млн куб. м — на 22% меньше значения годом ранее.Запасы газа в хранилищах Европы на 30 июня выросли до 77,31% — на 15,7 п. п. выше, чем в среднем на эту дату за последние пять лет. Сейчас в них находится порядка 84,2 млрд куб. м газа.tass.ru/ekonomika/18173723Авто-репост. Читать в блоге>>>",GAZP
346,"Роман Лисин,(Советский Союз)","Виктор Зубков и Алексей Миллер переизбраны Председателем и заместителем Председателя Совета директоров ПАО «Газпром» 30 июня 2023, 13:33Сегодня в «Лахта Центре», центральном офисе ПАО «Газпром», состоялось заседание вновь избранного Совета директоров компании.",GAZP
347,"Роман Лисин,(Советский Союз)","30 июня 2023, 18:10Газификация«Газпром газораспределение Владимир» подключил к сетям газоснабжения котельную церкви Петра и Павла в селе Большепетровском Юрьев-Польского района.",GAZP
348,"Роман Лисин,(Советский Союз)","30 июня 2023, 17:30ГазификацияСпециалисты «Газпром газораспределение Дальний Восток» в рамках догазификации микрорайона «Красная речка» в Хабаровске построили и ввели в эксплуатацию распределительный газопровод протяженностью 2,9 км",GAZP
349,"Роман Лисин,(Советский Союз)","30 июня 2023, 15:40ГазификацияВ Челябинской области работники ООО «Газпром трансгаз Екатеринбург» повысили надежность газопровода-отвода, снабжающего голубым топливом город Катав-Ивановск. Муниципалитет является крупным промышленным центром Горнозаводского района Южного Урала.",GAZP
350,"Роман Лисин,(Советский Союз)","Два квартала позади, посчитали вероятности и тенденции и появились первые прогнозы по дивам за 2023, от 9 до 16 руб в разных головах.",GAZP
351,Вася Баффет,"а в Китае китайцы живут!Народное золото, о, вечер глубоких мыслей открыт!",GAZP
352,Народное золото,а в Китае китайцы живут!,GAZP
353,111,"111, Себестоимость, рано или поздно все месторождения будут освоены. Вопрос времени, спроса и цен на газ.Антон К, промышленность и население являются потребителями природного газа.",GAZP
354,Антон К,"Антон К, видимо с запасами еще хуже, чем я думаю, если при падении спроса приходится лезть в жопу мира при действующем гигантском Бованенков...111, Себестоимость, рано или поздно все месторождения будут освоены. Вопрос времени, спроса и цен на газ.",GAZP
355,111,"Люди Газпрома. ХарасавэйВеличественный Ямал, Харасавэйское месторождение. Здесь, на краю земли, сосредоточены гигантские запасы природного г...Антон К, видимо с запасами еще хуже, чем я думаю, если при падении спроса приходится лезть в жопу мира при действующем гигантском Бованенковском.",GAZP
356,UshiSlona,"Нет базы для обоснования 390 и других красивых цифр! Может когда-то, но не в июле 2023 года это точно!",GAZP
357,Антон К,"Люди Газпрома. ХарасавэйВеличественный Ямал, Харасавэйское месторождение. Здесь, на краю земли, сосредоточены гигантские запасы природного газа. Они будут служить не одному поколению жителей нашей большой страны. О тех, благодаря кому в ледяной пустыне день за днем строится будущее отечественной газовой отрасли, — в фильме «Люди Газпрома. Харасавэй».Авто-репост. Читать в блоге>>>",GAZP
358,khornickjaadle,"khornickjaadle, скоро и июль и 390))).Alexey Rondine, На инвестсчёте есть поза до 390, а точнее — на перехай истхая. А что июль? Подожду.",GAZP
359,Народное золото,"Марина, детка ты где!?",GAZP
360,Илья,"Газпром, он такой один",GAZP
361,Alexey Rondine,"иванов, верняк. Перекладываюсь в газон, он отстал от рынка. Может ещё больше отстать — спекулировать самое оно.khornickjaadle, скоро и июль и 390))).",GAZP
362,khornickjaadle,"Глядя, как народ и общество объединяются с Президентом в тяжелую годину, с уверенностью в положительном исходе ультиматума от декабря 2021 в...иванов, верняк. Перекладываюсь в газон, он отстал от рынка. Может ещё больше отстать — спекулировать самое оно.",GAZP
363,иванов,"Глядя, как народ и общество объединяются с Президентом в тяжелую годину, с уверенностью в положительном исходе ультиматума от декабря 2021 выжать НАТО на хрен и далее …. прям вот так и просится купить ГП.И,С учетом свершившейся девальвации возможный широкий боковик 130-160 весьма интересен спекулятивно даже без стопов.Если биржу конечно не закроют.",GAZP
364,111,"Максим Власов, Андрюше на пенсию пора…🤣 пусть бакс по 90 покупает…)Александр Власов, иногда даже у педофилитов неплохие идеи проскакивают😇🦧",GAZP
365,Национальное Достояние,Есть вообще какая интрига по сегодняшнему ГОСА?,GAZP
366,Александр Власов,"Александр Власов, Красиво сказал, благодарсвую… но этим ничего не изменишь…Андрей Сергеевич, согласен, время самое ценное… его не купить🤣 и писюн не поднять…)",GAZP
367,Андрей Сергеевич,"Максим Власов, Андрюше на пенсию пора…🤣 пусть бакс по 90 покупает…)Александр Власов, Красиво сказал, благодарсвую… но этим ничего не изменишь…",GAZP
368,Александр Власов,"Андрей Сергеевич,андрей держи hyй бодрейМаксим Власов, Андрюше на пенсию пора…🤣 пусть бакс по 90 покупает…)",GAZP
369,Максим Власов,"Александр Власов, ДА зачем дискусировать, смарт инвестора я все равно ебну, ее главная цель до отмены ее сценария 136, вот скажу она красива...Андрей Сергеевич,андрей держи hyй бодрей",GAZP
370,Александр Власов,"Акция стоит 1.8 доллара. Ранее и по 10 брали. Растёт благосостояние. Растёт капитализацияКу, Заставь дурака Богу молиться, он и лоб расшибёт…)",GAZP
371,Андрей Сергеевич,"Андрей Сергеевич, а мне кажется что у меня 1 стоит…) остальные все старперы…) тут все в шортах…) Максиму не обновили…Александр Власов, ДА зачем дискусировать, смарт инвестора я все равно ебну, ее главная цель до отмены ее сценария 136, вот скажу она красивая и мне приятно будит выебать её. Ну давай напиши в ответку смарт инвестор.",GAZP
372,Александр Власов,"Андрей Сергеевич, МНЕ КАЖКТСЯ ЧТО Я ТУ ОДИН В ШОРТ СТОЮ… НУ ЛАДНО МЕНЯ ОДНОГО ХВАТИТ!!! ПРОТИВ ВАС ВСЕХХХ.Андрей Сергеевич, а мне кажется что у меня 1 стоит…) остальные все старперы…) тут все в шортах…) Максиму не обновили…",GAZP
373,Александр Власов,"Александр Власов, Ну хорошо, если ты сегодня проигаешь, что в ЧС добавишься… хотя я даже незнаю как в ЧС добавить то!!!Андрей Сергеевич, 🤣🤣🤣",GAZP
374,Андрей Сергеевич,"Александр Власов, Ну хорошо, если ты сегодня проигаешь, что в ЧС добавишься… хотя я даже незнаю как в ЧС добавить то!!!Андрей Сергеевич, МНЕ КАЖКТСЯ ЧТО Я ТУ ОДИН В ШОРТ СТОЮ… НУ ЛАДНО МЕНЯ ОДНОГО ХВАТИТ!!! ПРОТИВ ВАС ВСЕХХХ.",GAZP
